week,day,hour,visits,day_number
4,6,hour_9,130.17815203955502,27
4,6,hour_10,297.3883498145859,27
4,6,hour_11,498.558065512979,27
4,6,hour_12,741.4494746600742,27
4,6,hour_13,1006.6571384425216,27
4,6,hour_14,1300.6495364647712,27
4,6,hour_15,1412.5542336217552,27
4,6,hour_16,1592.054542645241,27
4,6,hour_17,1734.8462299134735,27
4,6,hour_18,1495.674196538937,27
4,6,hour_19,1091.8793572311495,27
4,6,hour_20,660.1083436341162,27
4,6,hour_21,289.7878862793572,27
4,6,hour_22,178.36832509270704,27
4,6,hour_23,114.4920889987639,27
4,7,hour_0,222.09765142150803,28
4,7,hour_1,81.79233621755253,28
4,7,hour_2,26.7398022249691,28
4,7,hour_3,13.212608158220025,28
4,7,hour_4,13.212608158220025,28
4,7,hour_5,27.368974042027194,28
4,7,hour_6,21.706427688504327,28
4,7,hour_7,137.15945611866502,28
4,7,hour_8,177.4264524103832,28
4,7,hour_9,253.2416563658838,28
4,7,hour_10,578.5234857849197,28
4,7,hour_11,969.8683559950557,28
4,7,hour_12,1442.376390605686,28
4,7,hour_13,1958.2972805933252,28
4,7,hour_14,2530.214462299135,28
4,7,hour_15,2747.9079110012362,28
4,7,hour_16,3097.09826946848,28
4,7,hour_17,3374.877626699629,28
4,7,hour_18,2909.605067985167,28
4,7,hour_19,2124.0840543881336,28
4,7,hour_20,1284.139678615575,28
4,7,hour_21,563.7379480840544,28
4,7,hour_22,346.98825710754016,28
4,7,hour_23,222.72682323856614,28
5,1,hour_0,118.45064054257725,29
5,1,hour_1,46.68575734740015,29
5,1,hour_2,31.44536548605878,29
5,1,hour_3,23.535795026375283,29
5,1,hour_4,14.854559155990957,29
5,1,hour_5,49.77241899020347,29
5,1,hour_6,64.0482290881688,29
5,1,hour_7,156.06932931424265,29
5,1,hour_8,504.86209495101735,29
5,1,hour_9,364.61190655614166,29
5,1,hour_10,375.4152223059533,29
5,1,hour_11,559.457422758101,29
5,1,hour_12,597.0761115297664,29
5,1,hour_13,603.4423511680483,29
5,1,hour_14,793.8507912584778,29
5,1,hour_15,873.9110776186888,29
5,1,hour_16,1067.4061793519215,29
5,1,hour_17,1122.5802562170309,29
5,1,hour_18,1202.2547098718915,29
5,1,hour_19,1194.7309721175584,29
5,1,hour_20,602.284853051997,29
5,1,hour_21,270.0828937452901,29
