Date,Time,Temperature(F),Humidity(%),HI,Category,Condition,Windy
2024/4/19,10,52,59,52,Cooler Days,Mostly Cloudy,0
2024/4/19,11,52,63,52,Cooler Days,Partly Cloudy,0
2024/4/19,12,52,66,52,Cooler Days,Mostly Cloudy,0
2024/4/19,13,51,68,51,Cooler Days,Cloudy,0
2024/4/19,14,56,60,56,Cooler Days,Mostly Cloudy,0
2024/4/19,15,54,62,54,Cooler Days,Cloudy,0
2024/4/19,16,53,64,53,Cooler Days,Mostly Cloudy,0
2024/4/19,17,52,66,52,Cooler Days,Mostly Cloudy,0
2024/4/19,18,50,68,50,Cooler Days,Cloudy,0
2024/4/19,19,49,74,49,Cooler Days,Cloudy,0
2024/4/19,20,49,77,49,Cooler Days,Cloudy,0
2024/4/19,21,49,77,49,Cooler Days,Cloudy,0
2024/4/19,22,49,80,49,Cooler Days,Cloudy,0
2024/4/19,23,49,80,49,Cooler Days,Cloudy,0
2024/4/20,0,49,80,49,Cooler Days,Cloudy,0
2024/4/20,1,49,80,49,Cooler Days,Cloudy,0
2024/4/20,2,49,80,49,Cooler Days,Cloudy,0
2024/4/20,3,49,83,49,Cooler Days,Cloudy,0
2024/4/20,4,49,83,49,Cooler Days,Cloudy,0
2024/4/20,5,50,83,50,Cooler Days,Cloudy,0
2024/4/20,6,50,86,50,Cooler Days,Light Rain,0
2024/4/20,7,50,86,50,Cooler Days,Cloudy,0
2024/4/20,8,51,86,51,Cooler Days,Cloudy,0
2024/4/20,9,52,86,52,Cooler Days,Cloudy,0
2024/4/20,10,54,86,54,Cooler Days,Cloudy,0
2024/4/20,11,57,69,57,Cooler Days,Mostly Cloudy,0
2024/4/20,12,63,54,63,Cooler Days,Mostly Cloudy,0
2024/4/20,13,64,50,64,Cooler Days,Cloudy,0
2024/4/20,14,65,43,65,Cooler Days,Mostly Cloudy,0
2024/4/20,15,68,33,68,Cooler Days,Mostly Cloudy,0
2024/4/20,16,67,25,67,Cooler Days,Mostly Cloudy,0
2024/4/20,17,66,26,66,Cooler Days,Mostly Cloudy,0
2024/4/20,18,64,28,64,Cooler Days,Partly Cloudy,0
2024/4/20,19,59,38,59,Cooler Days,Partly Cloudy,1
2024/4/20,20,56,40,56,Cooler Days,Fair,0
2024/4/20,21,53,45,53,Cooler Days,Fair,0
2024/4/20,22,51,46,51,Cooler Days,Fair,0
2024/4/20,23,49,38,49,Cooler Days,Fair,0
2024/4/21,0,47,41,47,Cooler Days,Fair,0
2024/4/21,1,46,42,46,Cooler Days,Fair,0
2024/4/21,2,45,44,45,Cooler Days,Fair,0
2024/4/21,3,45,46,45,Cooler Days,Fair,0
2024/4/21,4,44,45,44,Cooler Days,Fair,0
2024/4/21,5,44,45,44,Cooler Days,Fair,0
2024/4/21,6,44,47,44,Cooler Days,Mostly Cloudy,0
2024/4/21,7,45,46,45,Cooler Days,Mostly Cloudy,0
2024/4/21,8,47,42,47,Cooler Days,Mostly Cloudy,0
2024/4/21,9,47,44,47,Cooler Days,Mostly Cloudy,0
2024/4/21,10,48,37,48,Cooler Days,Cloudy,0
2024/4/21,11,49,39,49,Cooler Days,Cloudy,0
2024/4/21,12,49,36,49,Cooler Days,Cloudy,0
2024/4/21,13,50,35,50,Cooler Days,Cloudy,0
2024/4/21,14,51,35,51,Cooler Days,Cloudy,0
2024/4/21,15,51,33,51,Cooler Days,Mostly Cloudy,0
2024/4/21,16,50,35,50,Cooler Days,Mostly Cloudy,0
2024/4/21,17,51,33,51,Cooler Days,Mostly Cloudy,0
2024/4/21,18,50,35,50,Cooler Days,Cloudy,0
2024/4/21,19,50,38,50,Cooler Days,Cloudy,0
2024/4/21,20,50,35,50,Cooler Days,Mostly Cloudy,0
2024/4/21,21,50,38,50,Cooler Days,Mostly Cloudy,0
2024/4/21,22,49,38,49,Cooler Days,Mostly Cloudy,0
2024/4/21,23,48,41,48,Cooler Days,Partly Cloudy,0
2024/4/22,0,47,42,47,Cooler Days,Partly Cloudy,0
2024/4/22,1,47,42,47,Cooler Days,Partly Cloudy,0
2024/4/22,2,46,40,46,Cooler Days,Fair,0
2024/4/22,3,45,46,45,Cooler Days,Fair,0
2024/4/22,4,45,42,45,Cooler Days,Fair,0
2024/4/22,5,45,42,45,Cooler Days,Fair,0
2024/4/22,6,44,45,44,Cooler Days,Fair,0
2024/4/22,7,46,42,46,Cooler Days,Fair,0
2024/4/22,8,48,42,48,Cooler Days,Fair,0
2024/4/22,9,50,33,50,Cooler Days,Fair,0
2024/4/22,10,51,29,51,Cooler Days,Fair,0
2024/4/22,11,53,27,53,Cooler Days,Fair,0
2024/4/22,12,54,26,54,Cooler Days,Fair,0
2024/4/22,13,56,28,56,Cooler Days,Fair,0
2024/4/22,14,58,26,58,Cooler Days,Fair,0
2024/4/22,15,59,25,59,Cooler Days,Fair,0
2024/4/22,16,59,23,59,Cooler Days,Fair,0
2024/4/22,17,59,22,59,Cooler Days,Fair,0
2024/4/22,18,57,28,57,Cooler Days,Fair,0
2024/4/22,19,51,46,51,Cooler Days,Fair,0
2024/4/22,20,50,54,50,Cooler Days,Fair,0
2024/4/22,21,50,52,50,Cooler Days,Fair,0
2024/4/22,22,50,46,50,Cooler Days,Fair,0
2024/4/22,23,50,44,50,Cooler Days,Fair,0
2024/4/23,0,50,43,50,Cooler Days,Fair,0
2024/4/23,1,49,44,49,Cooler Days,Fair,0
2024/4/23,2,48,46,48,Cooler Days,Fair,0
2024/4/23,3,48,44,48,Cooler Days,Fair,0
2024/4/23,4,47,56,47,Cooler Days,Fair,0
2024/4/23,5,45,65,45,Cooler Days,Fair,0
2024/4/23,6,47,63,47,Cooler Days,Fair,0
2024/4/23,7,51,56,51,Cooler Days,Fair,0
2024/4/23,8,53,40,53,Cooler Days,Fair,0
2024/4/23,9,56,37,56,Cooler Days,Fair,0
2024/4/23,10,57,40,57,Cooler Days,Fair,0
2024/4/23,11,59,31,59,Cooler Days,Fair,0
2024/4/23,12,59,28,59,Cooler Days,Fair,0
2024/4/23,13,59,35,59,Cooler Days,Fair,0
2024/4/23,14,59,33,59,Cooler Days,Fair,0
2024/4/23,15,57,34,57,Cooler Days,Fair,0
2024/4/23,16,56,36,56,Cooler Days,Mostly Cloudy,0
2024/4/23,17,54,35,54,Cooler Days,Mostly Cloudy,1
2024/4/23,18,52,40,52,Cooler Days,Mostly Cloudy,0
2024/4/23,19,50,46,50,Cooler Days,Mostly Cloudy,1
2024/4/23,20,50,52,50,Cooler Days,Mostly Cloudy,0
2024/4/23,21,50,52,50,Cooler Days,Mostly Cloudy,0
2024/4/23,22,50,52,50,Cooler Days,Cloudy,0
2024/4/23,23,50,54,50,Cooler Days,Cloudy,0
2024/4/24,0,50,57,50,Cooler Days,Cloudy,0
2024/4/24,1,50,59,50,Cooler Days,Cloudy,0
2024/4/24,2,50,61,50,Cooler Days,Cloudy,0
2024/4/24,3,50,61,50,Cooler Days,Cloudy,0
2024/4/24,4,50,63,50,Cooler Days,Cloudy,0
2024/4/24,5,51,61,51,Cooler Days,Cloudy,0
2024/4/24,6,52,53,52,Cooler Days,Cloudy,0
2024/4/24,7,51,59,51,Cooler Days,Light Rain,0
2024/4/24,8,52,61,52,Cooler Days,Light Rain,0
2024/4/24,9,54,57,54,Cooler Days,Mostly Cloudy,0
2024/4/24,10,58,49,58,Cooler Days,Partly Cloudy,0
2024/4/24,11,63,45,63,Cooler Days,Partly Cloudy,0
2024/4/24,12,66,38,66,Cooler Days,Partly Cloudy,0
2024/4/24,13,68,32,68,Cooler Days,Mostly Cloudy,0
2024/4/24,14,65,40,65,Cooler Days,Light Rain with Thunder,0
2024/4/24,15,68,31,68,Cooler Days,Mostly Cloudy,0
2024/4/24,16,64,41,64,Cooler Days,Mostly Cloudy,0
2024/4/24,17,65,37,65,Cooler Days,Mostly Cloudy,0
2024/4/24,18,63,41,63,Cooler Days,Partly Cloudy,0
2024/4/24,19,61,44,61,Cooler Days,Fair,0
2024/4/24,20,60,47,60,Cooler Days,Partly Cloudy,0
2024/4/24,21,58,49,58,Cooler Days,Cloudy,0
2024/4/24,22,57,47,57,Cooler Days,Mostly Cloudy,0
2024/4/24,23,53,52,53,Cooler Days,Mostly Cloudy,0
2024/4/25,0,50,50,50,Cooler Days,Mostly Cloudy,0
2024/4/25,1,47,50,47,Cooler Days,Mostly Cloudy,0
2024/4/25,2,46,51,46,Cooler Days,Mostly Cloudy,0
2024/4/25,3,44,47,44,Cooler Days,Mostly Cloudy,0
2024/4/25,4,44,45,44,Cooler Days,Mostly Cloudy,0
2024/4/25,5,43,45,43,Cooler Days,Mostly Cloudy,0
2024/4/25,6,43,43,43,Cooler Days,Mostly Cloudy,0
2024/4/25,7,43,40,43,Cooler Days,Mostly Cloudy,0
2024/4/25,8,44,38,44,Cooler Days,Partly Cloudy,0
2024/4/25,9,45,39,45,Cooler Days,Partly Cloudy,0
2024/4/25,10,48,33,48,Cooler Days,Partly Cloudy,0
2024/4/25,11,49,35,49,Cooler Days,Partly Cloudy,0
2024/4/25,12,50,26,50,Cooler Days,Partly Cloudy,0
2024/4/25,13,52,25,52,Cooler Days,Fair,0
2024/4/25,14,53,23,53,Cooler Days,Fair,0
2024/4/25,15,51,39,51,Cooler Days,Fair,0
2024/4/25,16,51,41,51,Cooler Days,Fair,0
2024/4/25,17,50,41,50,Cooler Days,Fair,0
2024/4/25,18,48,46,48,Cooler Days,Partly Cloudy,0
2024/4/25,19,46,54,46,Cooler Days,Partly Cloudy,0
2024/4/25,20,46,56,46,Cooler Days,Mostly Cloudy,0
2024/4/25,21,45,60,45,Cooler Days,Mostly Cloudy,0
2024/4/25,22,45,63,45,Cooler Days,Fair,0
2024/4/25,23,45,63,45,Cooler Days,Fair,0
2024/4/26,0,45,63,45,Cooler Days,Fair,0
2024/4/26,1,45,63,45,Cooler Days,Fair,0
2024/4/26,2,45,63,45,Cooler Days,Fair,0
2024/4/26,3,45,65,45,Cooler Days,Fair,0
2024/4/26,4,44,68,44,Cooler Days,Fair,0
2024/4/26,5,44,71,44,Cooler Days,Fair,0
2024/4/26,6,44,73,44,Cooler Days,Fair,0
2024/4/26,7,46,68,46,Cooler Days,Fair,0
2024/4/26,8,48,58,48,Cooler Days,Fair,0
2024/4/26,9,49,54,49,Cooler Days,Fair,0
2024/4/26,10,52,50,52,Cooler Days,Fair,0
2024/4/26,11,53,52,53,Cooler Days,Fair,0
2024/4/26,12,56,47,56,Cooler Days,Fair,0
2024/4/26,13,57,42,57,Cooler Days,Partly Cloudy,0
2024/4/26,14,56,39,56,Cooler Days,Mostly Cloudy,0
2024/4/26,15,56,33,56,Cooler Days,Mostly Cloudy,0
2024/4/26,16,55,34,55,Cooler Days,Partly Cloudy,0
2024/4/26,17,54,31,54,Cooler Days,Fair,0
2024/4/26,18,51,36,51,Cooler Days,Fair,0
2024/4/26,19,49,48,49,Cooler Days,Fair,0
2024/4/26,20,49,52,49,Cooler Days,Fair,0
2024/4/26,21,49,54,49,Cooler Days,Fair,0
2024/4/26,22,49,43,49,Cooler Days,Fair,0
2024/4/26,23,48,48,48,Cooler Days,Fair,0
2024/4/27,0,48,46,48,Cooler Days,Fair,0
2024/4/27,1,47,52,47,Cooler Days,Partly Cloudy,0
2024/4/27,2,46,56,46,Cooler Days,Mostly Cloudy,0
2024/4/27,3,46,58,46,Cooler Days,Mostly Cloudy,0
2024/4/27,4,46,61,46,Cooler Days,Mostly Cloudy,0
2024/4/27,5,46,61,46,Cooler Days,Mostly Cloudy,0
2024/4/27,6,47,66,47,Cooler Days,Mostly Cloudy,0
2024/4/27,7,48,68,48,Cooler Days,Mostly Cloudy,0
2024/4/27,8,51,63,51,Cooler Days,Mostly Cloudy,0
2024/4/27,9,54,43,54,Cooler Days,Mostly Cloudy,0
2024/4/27,10,55,37,55,Cooler Days,Mostly Cloudy,0
2024/4/27,11,56,34,56,Cooler Days,Mostly Cloudy,0
2024/4/27,12,57,29,57,Cooler Days,Mostly Cloudy,0
2024/4/27,13,57,32,57,Cooler Days,Mostly Cloudy,0
2024/4/27,14,57,28,57,Cooler Days,Mostly Cloudy,0
2024/4/27,15,56,30,56,Cooler Days,Mostly Cloudy,0
2024/4/27,16,54,31,54,Cooler Days,Cloudy,1
2024/4/27,17,52,37,52,Cooler Days,Light Rain,0
2024/4/27,18,52,35,52,Cooler Days,Cloudy,0
2024/4/27,19,52,41,52,Cooler Days,Cloudy,0
2024/4/27,20,51,56,51,Cooler Days,Cloudy,0
2024/4/27,21,50,66,50,Cooler Days,Light Rain,0
2024/4/27,22,50,71,50,Cooler Days,Light Rain,0
2024/4/27,23,50,71,50,Cooler Days,Cloudy,0
2024/4/28,0,51,68,51,Cooler Days,Cloudy,0
2024/4/28,1,51,68,51,Cooler Days,Cloudy,0
2024/4/28,2,51,71,51,Cooler Days,Cloudy,0
2024/4/28,3,51,74,51,Cooler Days,Cloudy,0
2024/4/28,4,51,77,51,Cooler Days,Cloudy,0
2024/4/28,5,51,80,51,Cooler Days,Cloudy,0
2024/4/28,6,52,80,52,Cooler Days,Cloudy,0
2024/4/28,7,53,80,53,Cooler Days,Cloudy,0
2024/4/28,8,55,77,55,Cooler Days,Cloudy,0
2024/4/28,9,58,67,58,Cooler Days,Mostly Cloudy,0
2024/4/28,10,59,67,59,Cooler Days,Mostly Cloudy,0
2024/4/28,11,62,60,62,Cooler Days,Mostly Cloudy,0
2024/4/28,12,65,58,65,Cooler Days,Mostly Cloudy,0
2024/4/28,13,69,51,69,Cooler Days,Mostly Cloudy,0
2024/4/28,14,71,51,71,Cooler Days,Partly Cloudy,0
2024/4/28,15,74,46,74,Cooler Days,Partly Cloudy,0
2024/4/28,16,73,48,73,Cooler Days,Mostly Cloudy,0
2024/4/28,17,70,53,70,Cooler Days,Mostly Cloudy,0
2024/4/28,18,67,61,67,Cooler Days,Mostly Cloudy,0
2024/4/28,19,67,61,67,Cooler Days,Mostly Cloudy,0
2024/4/28,20,65,70,65,Cooler Days,Light Rain,0
2024/4/28,21,65,68,65,Cooler Days,Cloudy,0
2024/4/28,22,62,72,62,Cooler Days,Mostly Cloudy,0
2024/4/28,23,61,72,61,Cooler Days,Mostly Cloudy,0
2024/4/29,0,60,75,60,Cooler Days,Mostly Cloudy,0
2024/4/29,1,67,73,67,Cooler Days,Mostly Cloudy,0
2024/4/29,2,65,78,65,Cooler Days,Mostly Cloudy,0
2024/4/29,3,66,78,66,Cooler Days,Partly Cloudy,0
2024/4/29,4,67,76,67,Cooler Days,Partly Cloudy,0
2024/4/29,5,63,81,63,Cooler Days,Mostly Cloudy,0
2024/4/29,6,63,81,63,Cooler Days,Mostly Cloudy,0
2024/4/29,7,67,76,67,Cooler Days,Partly Cloudy,0
2024/4/29,8,70,68,70,Cooler Days,Partly Cloudy,0
2024/4/29,9,74,59,74,Cooler Days,Partly Cloudy,0
2024/4/29,10,76,56,76,Cooler Days,Fair,0
2024/4/29,11,79,48,79,Cooler Days,Fair,0
2024/4/29,12,82,45,82,Average-Temperature Days,Partly Cloudy,0
2024/4/29,13,82,45,82,Average-Temperature Days,Mostly Cloudy,0
2024/4/29,14,83,46,83,Average-Temperature Days,Mostly Cloudy,0
2024/4/29,15,82,44,82,Average-Temperature Days,Mostly Cloudy,0
2024/4/29,16,75,53,75,Cooler Days,Mostly Cloudy,0
2024/4/29,17,71,61,71,Cooler Days,Mostly Cloudy,0
2024/4/29,18,71,61,71,Cooler Days,Mostly Cloudy,0
2024/4/29,19,70,65,70,Cooler Days,Mostly Cloudy,0
2024/4/29,20,68,68,68,Cooler Days,Mostly Cloudy,0
2024/4/29,21,65,75,65,Cooler Days,Partly Cloudy,0
2024/4/29,22,63,78,63,Cooler Days,Mostly Cloudy,0
2024/4/29,23,62,80,62,Cooler Days,Mostly Cloudy,0
2024/4/30,0,61,81,61,Cooler Days,Cloudy,0
2024/4/30,1,60,80,60,Cooler Days,Cloudy,0
2024/4/30,2,55,86,55,Cooler Days,Cloudy,0
2024/4/30,3,57,87,57,Cooler Days,Cloudy,0
2024/4/30,4,54,83,54,Cooler Days,Cloudy,0
2024/4/30,5,53,86,53,Cooler Days,Cloudy,0
2024/4/30,6,52,86,52,Cooler Days,Mist,0
2024/4/30,7,53,86,53,Cooler Days,Mist,0
2024/4/30,8,54,86,54,Cooler Days,Mist,0
2024/4/30,9,54,83,54,Cooler Days,Haze,0
2024/4/30,10,55,80,55,Cooler Days,Haze,0
2024/4/30,11,56,77,56,Cooler Days,Cloudy,0
2024/4/30,12,55,77,55,Cooler Days,Cloudy,0
2024/4/30,13,58,72,58,Cooler Days,Mostly Cloudy,0
2024/4/30,14,58,72,58,Cooler Days,Mostly Cloudy,0
2024/4/30,15,55,77,55,Cooler Days,Mostly Cloudy,1
2024/4/30,16,55,80,55,Cooler Days,Mostly Cloudy,1
2024/4/30,17,54,80,54,Cooler Days,Mostly Cloudy,0
2024/4/30,18,53,80,53,Cooler Days,Mostly Cloudy,1
2024/4/30,19,52,83,52,Cooler Days,Cloudy,1
2024/4/30,20,51,86,51,Cooler Days,Cloudy,1
2024/4/30,21,51,83,51,Cooler Days,Cloudy,0
2024/4/30,22,51,86,51,Cooler Days,Cloudy,0
2024/4/30,23,51,86,51,Cooler Days,Mostly Cloudy,0
2024/5/1,0,51,86,51,Cooler Days,Light Rain,0
2024/5/1,1,51,89,51,Cooler Days,Light Rain,0
2024/5/1,2,51,86,51,Cooler Days,Mostly Cloudy,0
2024/5/1,3,51,86,51,Cooler Days,Cloudy,0
2024/5/1,4,51,89,51,Cooler Days,Cloudy,0
2024/5/1,5,51,89,51,Cooler Days,Cloudy,0
2024/5/1,6,52,89,52,Cooler Days,Cloudy,0
2024/5/1,7,54,86,54,Cooler Days,Cloudy,0
2024/5/1,8,58,81,58,Cooler Days,Partly Cloudy,0
2024/5/1,9,62,70,62,Cooler Days,Fair,0
2024/5/1,10,65,65,65,Cooler Days,Fair,0
2024/5/1,11,69,57,69,Cooler Days,Fair,0
2024/5/1,12,73,48,73,Cooler Days,Fair,0
2024/5/1,13,72,51,72,Cooler Days,Partly Cloudy,0
2024/5/1,14,75,46,75,Cooler Days,Partly Cloudy,0
2024/5/1,15,72,49,72,Cooler Days,Partly Cloudy,0
2024/5/1,16,67,61,67,Cooler Days,Mostly Cloudy,0
2024/5/1,17,64,63,64,Cooler Days,Mostly Cloudy,0
2024/5/1,18,60,67,60,Cooler Days,Partly Cloudy,0
2024/5/1,19,59,67,59,Cooler Days,Partly Cloudy,0
2024/5/1,20,57,72,57,Cooler Days,Partly Cloudy,0
2024/5/1,21,55,77,55,Cooler Days,Mostly Cloudy,0
2024/5/1,22,54,80,54,Cooler Days,Cloudy,0
2024/5/1,23,53,83,53,Cooler Days,Cloudy,0
2024/5/2,0,52,86,52,Cooler Days,Cloudy,0
2024/5/2,1,52,86,52,Cooler Days,Cloudy,0
2024/5/2,2,52,83,52,Cooler Days,Cloudy,0
2024/5/2,3,51,86,51,Cooler Days,Cloudy,0
2024/5/2,4,51,89,51,Cooler Days,Cloudy,0
2024/5/2,5,51,92,51,Cooler Days,Light Drizzle,0
2024/5/2,6,53,89,53,Cooler Days,Mist,0
2024/5/2,7,54,93,54,Cooler Days,Mist,0
2024/5/2,8,55,89,55,Cooler Days,Mist,0
2024/5/2,9,58,87,58,Cooler Days,Mist,0
2024/5/2,10,60,80,60,Cooler Days,Mostly Cloudy,0
2024/5/2,11,65,70,65,Cooler Days,Fair,0
2024/5/2,12,71,59,71,Cooler Days,Fair,0
2024/5/2,13,73,55,73,Cooler Days,Partly Cloudy,0
2024/5/2,14,75,51,75,Cooler Days,Partly Cloudy,0
2024/5/2,15,74,53,74,Cooler Days,Partly Cloudy,0
2024/5/2,16,67,63,67,Cooler Days,Fair,0
2024/5/2,17,68,63,68,Cooler Days,Fair,0
2024/5/2,18,65,65,65,Cooler Days,Fair,0
2024/5/2,19,62,70,62,Cooler Days,Fair,0
2024/5/2,20,62,72,62,Cooler Days,Fair,0
2024/5/2,21,60,75,60,Cooler Days,Fair,0
2024/5/2,22,59,78,59,Cooler Days,Fair,0
2024/5/2,23,64,56,64,Cooler Days,Fair,0
2024/5/3,0,64,48,64,Cooler Days,Fair,0
2024/5/3,1,58,70,58,Cooler Days,Fair,0
2024/5/3,2,57,77,57,Cooler Days,Fair,0
2024/5/3,3,56,80,56,Cooler Days,Fair,0
2024/5/3,4,55,83,55,Cooler Days,Fair,0
2024/5/3,5,55,77,55,Cooler Days,Mostly Cloudy,0
2024/5/3,6,55,74,55,Cooler Days,Mostly Cloudy,0
2024/5/3,7,56,72,56,Cooler Days,Mostly Cloudy,0
2024/5/3,8,55,69,55,Cooler Days,Cloudy,0
2024/5/3,9,55,67,55,Cooler Days,Cloudy,0
2024/5/3,10,55,67,55,Cooler Days,Cloudy,0
2024/5/3,11,57,62,57,Cooler Days,Cloudy,0
2024/5/3,12,58,60,58,Cooler Days,Cloudy,0
2024/5/3,13,59,60,59,Cooler Days,Mostly Cloudy,0
2024/5/3,14,60,55,60,Cooler Days,Mostly Cloudy,0
2024/5/3,15,60,55,60,Cooler Days,Mostly Cloudy,0
2024/5/3,16,60,53,60,Cooler Days,Mostly Cloudy,0
2024/5/3,17,58,56,58,Cooler Days,Mostly Cloudy,0
2024/5/3,18,56,62,56,Cooler Days,Mostly Cloudy,0
2024/5/3,19,54,66,54,Cooler Days,Mostly Cloudy,0
2024/5/3,20,54,66,54,Cooler Days,Mostly Cloudy,0
2024/5/3,21,53,69,53,Cooler Days,Partly Cloudy,0
2024/5/3,22,53,69,53,Cooler Days,Mostly Cloudy,0
2024/5/3,23,52,71,52,Cooler Days,Mostly Cloudy,0
2024/5/4,0,52,71,52,Cooler Days,Mostly Cloudy,0
2024/5/4,1,52,69,52,Cooler Days,Mostly Cloudy,0
2024/5/4,2,51,74,51,Cooler Days,Mostly Cloudy,0
2024/5/4,3,51,74,51,Cooler Days,Mostly Cloudy,0
2024/5/4,4,51,68,51,Cooler Days,Mostly Cloudy,0
2024/5/4,5,50,74,50,Cooler Days,Mostly Cloudy,0
2024/5/4,6,51,71,51,Cooler Days,Mostly Cloudy,0
2024/5/4,7,52,69,52,Cooler Days,Mostly Cloudy,0
2024/5/4,8,54,66,54,Cooler Days,Mostly Cloudy,0
2024/5/4,9,55,64,55,Cooler Days,Mostly Cloudy,0
2024/5/4,10,58,62,58,Cooler Days,Mostly Cloudy,0
2024/5/4,11,59,60,59,Cooler Days,Mostly Cloudy,0
2024/5/4,12,58,62,58,Cooler Days,Mostly Cloudy,0
2024/5/4,13,60,55,60,Cooler Days,Cloudy,0
2024/5/4,14,59,53,59,Cooler Days,Mostly Cloudy,0
2024/5/4,15,57,55,57,Cooler Days,Mostly Cloudy,0
2024/5/4,16,56,55,56,Cooler Days,Mostly Cloudy,0
2024/5/4,17,55,59,55,Cooler Days,Cloudy,0
2024/5/4,18,54,62,54,Cooler Days,Cloudy,0
2024/5/4,19,54,62,54,Cooler Days,Cloudy,0
2024/5/4,20,53,64,53,Cooler Days,Cloudy,0
2024/5/4,21,52,69,52,Cooler Days,Cloudy,0
2024/5/4,22,51,71,51,Cooler Days,Cloudy,0
2024/5/4,23,51,71,51,Cooler Days,Cloudy,0
2024/5/5,0,50,77,50,Cooler Days,Light Rain,0
2024/5/5,1,50,74,50,Cooler Days,Cloudy,0
2024/5/5,2,50,74,50,Cooler Days,Cloudy,0
2024/5/5,3,50,71,50,Cooler Days,Cloudy,0
2024/5/5,4,49,77,49,Cooler Days,Light Rain,0
2024/5/5,5,49,80,49,Cooler Days,Cloudy,0
2024/5/5,6,49,80,49,Cooler Days,Cloudy,0
2024/5/5,7,50,77,50,Cooler Days,Cloudy,0
2024/5/5,8,50,77,50,Cooler Days,Cloudy,0
2024/5/5,9,51,77,51,Cooler Days,Cloudy,0
2024/5/5,10,52,77,52,Cooler Days,Cloudy,0
2024/5/5,11,53,80,53,Cooler Days,Light Rain,0
2024/5/5,12,52,80,52,Cooler Days,Cloudy,0
2024/5/5,13,52,83,52,Cooler Days,Light Rain,0
2024/5/5,14,51,86,51,Cooler Days,Rain,0
2024/5/5,15,51,86,51,Cooler Days,Light Rain,0
2024/5/5,16,51,86,51,Cooler Days,Light Rain,0
2024/5/5,17,51,89,51,Cooler Days,Light Rain,0
2024/5/5,18,52,86,52,Cooler Days,Light Rain,0
2024/5/5,19,52,86,52,Cooler Days,Rain,0
2024/5/5,20,52,89,52,Cooler Days,Cloudy,0
2024/5/5,21,53,86,53,Cooler Days,Cloudy,0
2024/5/5,22,53,89,53,Cooler Days,Light Rain,0
2024/5/5,23,52,93,52,Cooler Days,Cloudy,0
2024/5/6,0,53,89,53,Cooler Days,Light Rain,0
2024/5/6,1,53,89,53,Cooler Days,Cloudy,0
2024/5/6,2,53,89,53,Cooler Days,Cloudy,0
2024/5/6,3,53,89,53,Cooler Days,Cloudy,0
2024/5/6,4,53,89,53,Cooler Days,Cloudy,0
2024/5/6,5,52,93,52,Cooler Days,Mist,0
2024/5/6,6,52,97,52,Cooler Days,Drizzle and Fog,0
2024/5/6,7,53,96,53,Cooler Days,Mist,0
2024/5/6,8,55,93,55,Cooler Days,Mist,0
2024/5/6,9,56,93,56,Cooler Days,Mist,0
2024/5/6,10,59,83,59,Cooler Days,Haze,0
2024/5/6,11,63,75,63,Cooler Days,Haze,0
2024/5/6,12,65,70,65,Cooler Days,Haze,0
2024/5/6,13,69,68,69,Cooler Days,Cloudy,0
2024/5/6,14,71,66,71,Cooler Days,Mostly Cloudy,0
2024/5/6,15,73,61,73,Cooler Days,Mostly Cloudy,0
2024/5/6,16,73,61,73,Cooler Days,Mostly Cloudy,0
2024/5/6,17,73,61,73,Cooler Days,Mostly Cloudy,0
2024/5/6,18,71,66,71,Cooler Days,Mostly Cloudy,0
2024/5/6,19,69,70,69,Cooler Days,Mostly Cloudy,0
2024/5/6,20,66,78,66,Cooler Days,Mostly Cloudy,0
2024/5/6,21,66,78,66,Cooler Days,Mostly Cloudy,0
2024/5/6,22,66,78,66,Cooler Days,Mostly Cloudy,0
2024/5/6,23,67,79,67,Cooler Days,Mostly Cloudy,0
2024/5/7,0,64,84,64,Cooler Days,Partly Cloudy,0
2024/5/7,1,62,86,62,Cooler Days,Partly Cloudy,0
2024/5/7,2,63,87,63,Cooler Days,Partly Cloudy,0
2024/5/7,3,63,84,63,Cooler Days,Mostly Cloudy,0
2024/5/7,4,63,70,63,Cooler Days,Mostly Cloudy,0
2024/5/7,5,61,64,61,Cooler Days,Partly Cloudy,0
2024/5/7,6,61,56,61,Cooler Days,Partly Cloudy,0
2024/5/7,7,64,38,64,Cooler Days,Fair,0
2024/5/7,8,67,37,67,Cooler Days,Fair,0
2024/5/7,9,70,38,70,Cooler Days,Fair,0
2024/5/7,10,71,36,71,Cooler Days,Fair,0
2024/5/7,11,73,33,73,Cooler Days,Fair,0
2024/5/7,12,74,34,74,Cooler Days,Fair,0
2024/5/7,13,76,31,76,Cooler Days,Fair,0
2024/5/7,14,78,30,78,Cooler Days,Fair,0
2024/5/7,15,79,30,79,Cooler Days,Fair,0
2024/5/7,16,80,28,79,Cooler Days,Fair,0
2024/5/7,17,72,35,72,Cooler Days,Partly Cloudy,1
2024/5/7,18,70,41,70,Cooler Days,Mostly Cloudy,0
2024/5/7,19,68,40,68,Cooler Days,Mostly Cloudy,0
2024/5/7,20,67,42,67,Cooler Days,Mostly Cloudy,0
2024/5/7,21,66,48,66,Cooler Days,Mostly Cloudy,0
2024/5/7,22,65,56,65,Cooler Days,Mostly Cloudy,0
2024/5/7,23,65,58,65,Cooler Days,Mostly Cloudy,0
2024/5/8,0,66,59,66,Cooler Days,Mostly Cloudy,0
2024/5/8,1,66,63,66,Cooler Days,Mostly Cloudy,0
